md5_hash,copies_count,file_paths,folders,filename_code_labels,evidence_based_labels_list,strict_5class_qualified,strict_5class_label,majority_5class_qualified,majority_5class_label,majority_resolved_by_voting,strict_binary_qualified,strict_binary_label,majority_binary_qualified,majority_binary_label,group_status
f317dfb6485f9be34429f603196a6836,12,raw_data\BABY CRY\belly_pain\398c.wav; raw_data\BABY CRY\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav; raw_data\Baby Crying Sounds\belly pain\398c.wav; raw_data\Baby Crying Sounds\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav; raw_data\Dataset\cry\398c.wav; raw_data\donateacry_corpus\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav; raw_data_2\Baby Crying Sounds\belly pain\398c.wav; raw_data_2\Baby Crying Sounds\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav; raw_data_2\cry\belly pain\398c.wav; raw_data_2\cry\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104360-1.0-m-04-hu.wav; raw_data_2\Dataset\cry\398c.wav; raw_data_2\hungry\hungry1 (372).wav,cry; hungry; belly pain; belly_pain,None; Hungry,Unknown; Belly Pain; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f35a3c7a50d7c4be1065eb805c55509f,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_55.wav; raw_data\Dataset\not_cry\164n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_55.wav; raw_data_2\cry\laugh\laugh_1.m4a_55.wav; raw_data_2\Dataset\not_cry\164n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f3c4137bb95659ca77fb5e53a8cd9b3e,1,raw_data\BABY CRY\discomfort\837fd072-8704-4196-9ff1-1d2c07886e55-1432429478471-1.7-m-22-dc.wav,discomfort,Discomfort,Discomfort,yes,Discomfort,yes,Discomfort,no,yes,Not Hungry,yes,Not Hungry,no_conflict
f4331bb0a7d894e713c16c92874585ae,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_15.wav; raw_data\Dataset\not_cry\124n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_15.wav; raw_data_2\cry\laugh\laugh_1.m4a_15.wav; raw_data_2\Dataset\not_cry\124n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f4d5ca3dd69b3c53958762f8a7b33633,11,raw_data\BABY CRY\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\142c.wav; raw_data\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav; raw_data\Dataset\cry\142c.wav; raw_data\donateacry_corpus\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\142c.wav; raw_data_2\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav; raw_data_2\cry\discomfort\142c.wav; raw_data_2\cry\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\142c.wav; raw_data_2\hungry\hungry1 (121).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f4d89bc1a0913de877677a4f58bd89ef,2,raw_data\BABY CRY\discomfort\uncom_sugianto_popok_basah_13.wav; raw_data_2\Infants Cry Sound\Dataset\Uncomfortable\uncom_sugianto_popok_basah_13.wav,discomfort; Uncomfortable,None,Discomfort,yes,Discomfort,yes,Discomfort,no,yes,Not Hungry,yes,Not Hungry,no_conflict
f4f25e431b6bc7b726ecd6aacfc6cfcc,11,raw_data\BABY CRY\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav; raw_data\Baby Crying Sounds\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav; raw_data\Baby Crying Sounds\tired\336c.wav; raw_data\Dataset\cry\336c.wav; raw_data\donateacry_corpus\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav; raw_data_2\Baby Crying Sounds\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav; raw_data_2\Baby Crying Sounds\tired\336c.wav; raw_data_2\cry\hungry\AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279441-1.0-m-26-hu.wav; raw_data_2\cry\tired\336c.wav; raw_data_2\Dataset\cry\336c.wav; raw_data_2\hungry\hungry1 (259).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f5065db732958c1d63980dc91d7e1b2d,5,raw_data\Baby Crying Sounds\laugh\laugh_2.m4a_6.wav; raw_data\Dataset\not_cry\203n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_2.m4a_6.wav; raw_data_2\cry\laugh\laugh_2.m4a_6.wav; raw_data_2\Dataset\not_cry\203n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f51c8574287f080e307be43be289ec8c,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_32.wav; raw_data\Dataset\not_cry\141n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_32.wav; raw_data_2\cry\laugh\laugh_1.m4a_32.wav; raw_data_2\Dataset\not_cry\141n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f61be46af88317d94b186cc743cca1fa,12,raw_data\BABY CRY\hungry\80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav; raw_data\BABY CRY\tired\268c.wav; raw_data\Baby Crying Sounds\hungry\80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\tired\268c.wav; raw_data\Dataset\cry\268c.wav; raw_data\donateacry_corpus\hungry\80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\hungry\80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\tired\268c.wav; raw_data_2\cry\hungry\80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav; raw_data_2\cry\tired\268c.wav; raw_data_2\Dataset\cry\268c.wav; raw_data_2\hungry\hungry1 (222).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f6391b1c4d17dbfec575083f89a6f0b3,5,raw_data\Baby Crying Sounds\silence\silence.wav_104.wav; raw_data\Dataset\not_cry\321n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_104.wav; raw_data_2\cry\silence\silence.wav_104.wav; raw_data_2\Dataset\not_cry\321n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f65243e7446d3596a82976b5905b5410,5,raw_data\Baby Crying Sounds\laugh\laugh_1.m4a_21.wav; raw_data\Dataset\not_cry\130n.wav; raw_data_2\Baby Crying Sounds\laugh\laugh_1.m4a_21.wav; raw_data_2\cry\laugh\laugh_1.m4a_21.wav; raw_data_2\Dataset\not_cry\130n.wav,laugh; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f65c5b802c4842001eaebb7ec3ac2c1c,2,raw_data\Dataset\cry\133c.ogg; raw_data_2\Dataset\cry\133c.ogg,cry,None,Unknown,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
f65f2784746cc6c9d47b5e67414dccc5,11,raw_data\BABY CRY\hungry\719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav; raw_data\Baby Crying Sounds\discomfort\230c.wav; raw_data\Baby Crying Sounds\hungry\719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav; raw_data\Dataset\cry\230c.wav; raw_data\donateacry_corpus\hungry\719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\230c.wav; raw_data_2\Baby Crying Sounds\hungry\719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav; raw_data_2\cry\discomfort\230c.wav; raw_data_2\cry\hungry\719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav; raw_data_2\Dataset\cry\230c.wav; raw_data_2\hungry\hungry1 (180).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f6aaee0bb5d571f0d3d62ea63d7addb0,5,raw_data\Baby Crying Sounds\noise\5-243450-A.ogg; raw_data\Dataset\not_cry\105n.ogg; raw_data_2\Baby Crying Sounds\noise\5-243450-A.ogg; raw_data_2\cry\noise\5-243450-A.ogg; raw_data_2\Dataset\not_cry\105n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f6de996b1c8e0579e2a28bebb754b1e8,11,raw_data\BABY CRY\hungry\743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\232c.wav; raw_data\Baby Crying Sounds\hungry\743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu.wav; raw_data\Dataset\cry\232c.wav; raw_data\donateacry_corpus\hungry\743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\232c.wav; raw_data_2\Baby Crying Sounds\hungry\743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu.wav; raw_data_2\cry\discomfort\232c.wav; raw_data_2\cry\hungry\743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu.wav; raw_data_2\Dataset\cry\232c.wav; raw_data_2\hungry\hungry1 (182).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f70f5c881288afe72db2852a3cc9df73,2,raw_data\Dataset\cry\138c.ogg; raw_data_2\Dataset\cry\138c.ogg,cry,None,Unknown,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,unknown
f7211d6bd3e31ddb6ce5bb6034bf6867,11,raw_data\BABY CRY\hungry\4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\153c.wav; raw_data\Baby Crying Sounds\hungry\4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav; raw_data\Dataset\cry\153c.wav; raw_data\donateacry_corpus\hungry\4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\153c.wav; raw_data_2\Baby Crying Sounds\hungry\4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav; raw_data_2\cry\discomfort\153c.wav; raw_data_2\cry\hungry\4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav; raw_data_2\Dataset\cry\153c.wav; raw_data_2\hungry\hungry1 (33).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f74df188b436374f8549bc44d4f8b4b8,11,raw_data\BABY CRY\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\141c.wav; raw_data\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav; raw_data\Dataset\cry\141c.wav; raw_data\donateacry_corpus\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\141c.wav; raw_data_2\Baby Crying Sounds\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav; raw_data_2\cry\discomfort\141c.wav; raw_data_2\cry\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav; raw_data_2\Dataset\cry\141c.wav; raw_data_2\hungry\hungry1 (120).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f75d8e4214f663d5e265db437f6e34ec,11,raw_data\BABY CRY\hungry\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav; raw_data\Baby Crying Sounds\discomfort\247c.wav; raw_data\Baby Crying Sounds\hungry\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav; raw_data\Dataset\cry\247c.wav; raw_data\donateacry_corpus\hungry\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\247c.wav; raw_data_2\Baby Crying Sounds\hungry\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav; raw_data_2\cry\discomfort\247c.wav; raw_data_2\cry\hungry\7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav; raw_data_2\Dataset\cry\247c.wav; raw_data_2\hungry\hungry1 (49).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f7bfa9f299d9c42879a94f58b51bf67a,5,raw_data\Baby Crying Sounds\noise\3-216280-A.ogg; raw_data\Dataset\not_cry\73n.ogg; raw_data_2\Baby Crying Sounds\noise\3-216280-A.ogg; raw_data_2\cry\noise\3-216280-A.ogg; raw_data_2\Dataset\not_cry\73n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f7fb40fbf5966d6233ec01b6092c1179,5,raw_data\Baby Crying Sounds\silence\silence.wav_72.wav; raw_data\Dataset\not_cry\289n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_72.wav; raw_data_2\cry\silence\silence.wav_72.wav; raw_data_2\Dataset\not_cry\289n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f849328741a3b965b29d3c77d2374ce4,5,raw_data\Baby Crying Sounds\burping\540c.wav; raw_data\Dataset\cry\540c.wav; raw_data_2\Baby Crying Sounds\burping\540c.wav; raw_data_2\cry\burping\540c.wav; raw_data_2\Dataset\cry\540c.wav,burping; cry,None,Burping; Unknown,no,Excluded/Unknown,yes,Burping,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
f87321f6e9b0af4ddc70b9e3b5f1c5bb,2,raw_data\BABY CRY\hungry\hung_yasin_lapar_11.wav; raw_data_2\Infants Cry Sound\Dataset\Hungry\hung_yasin_lapar_11.wav,hungry; Hungry,None,Hungry,yes,Hungry,yes,Hungry,no,yes,Hungry,yes,Hungry,no_conflict
f87b663ebdf8aab6b85da3bd8ea78588,5,raw_data\Baby Crying Sounds\burping\549c.wav; raw_data\Dataset\cry\549c.wav; raw_data_2\Baby Crying Sounds\burping\549c.wav; raw_data_2\cry\burping\549c.wav; raw_data_2\Dataset\cry\549c.wav,burping; cry,None,Burping; Unknown,no,Excluded/Unknown,yes,Burping,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
f8b21c657247d2372f0cc821d3eb03e1,5,raw_data\Baby Crying Sounds\silence\silence.wav_35.wav; raw_data\Dataset\not_cry\252n.wav; raw_data_2\Baby Crying Sounds\silence\silence.wav_35.wav; raw_data_2\cry\silence\silence.wav_35.wav; raw_data_2\Dataset\not_cry\252n.wav,silence; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
f9180dede4b42edb642dab2a0c6fd4a6,11,raw_data\BABY CRY\hungry\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav; raw_data\Baby Crying Sounds\hungry\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav; raw_data\Baby Crying Sounds\tired\350c.wav; raw_data\Dataset\cry\350c.wav; raw_data\donateacry_corpus\hungry\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav; raw_data_2\Baby Crying Sounds\hungry\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav; raw_data_2\Baby Crying Sounds\tired\350c.wav; raw_data_2\cry\hungry\C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548250-1.0-f-48-hu.wav; raw_data_2\cry\tired\350c.wav; raw_data_2\Dataset\cry\350c.wav; raw_data_2\hungry\hungry1 (294).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f935ef564ee3d107e40c1ebc67c923c0,11,raw_data\BABY CRY\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\tired\310c.wav; raw_data\Dataset\cry\310c.wav; raw_data\donateacry_corpus\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\tired\310c.wav; raw_data_2\cry\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430844940177-1.7-m-04-hu.wav; raw_data_2\cry\tired\310c.wav; raw_data_2\Dataset\cry\310c.wav; raw_data_2\hungry\hungry1 (193).wav,hungry; tired; cry,None; Hungry,Unknown; Hungry; Tired,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f97f20f51659e513bdd1821fe2b2052e,11,raw_data\BABY CRY\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\burping\472c.wav; raw_data\Baby Crying Sounds\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav; raw_data\Dataset\cry\472c.wav; raw_data\donateacry_corpus\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\burping\472c.wav; raw_data_2\Baby Crying Sounds\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav; raw_data_2\cry\burping\472c.wav; raw_data_2\cry\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\472c.wav; raw_data_2\hungry\hungry1 (277).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f987b5c39d7a68370fba3d9b96494787,12,raw_data\BABY CRY\burping\523c.wav; raw_data\BABY CRY\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav; raw_data\Baby Crying Sounds\burping\523c.wav; raw_data\Baby Crying Sounds\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav; raw_data\Dataset\cry\523c.wav; raw_data\donateacry_corpus\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav; raw_data_2\Baby Crying Sounds\burping\523c.wav; raw_data_2\Baby Crying Sounds\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav; raw_data_2\cry\burping\523c.wav; raw_data_2\cry\hungry\ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav; raw_data_2\Dataset\cry\523c.wav; raw_data_2\hungry\hungry1 (337).wav,burping; hungry; cry,None; Hungry,Burping; Unknown; Hungry,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
f9b16f836c40e9214b1406c4478b4e50,5,raw_data\Baby Crying Sounds\noise\3-58772-A.ogg; raw_data\Dataset\not_cry\50n.ogg; raw_data_2\Baby Crying Sounds\noise\3-58772-A.ogg; raw_data_2\cry\noise\3-58772-A.ogg; raw_data_2\Dataset\not_cry\50n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
fa55ebfbb70920f96a8955113249f482,6,raw_data\BABY CRY\belly_pain\401c.wav; raw_data\Baby Crying Sounds\belly pain\401c.wav; raw_data\Dataset\cry\401c.wav; raw_data_2\Baby Crying Sounds\belly pain\401c.wav; raw_data_2\cry\belly pain\401c.wav; raw_data_2\Dataset\cry\401c.wav,cry; belly pain; belly_pain,None,Unknown; Belly Pain,no,Excluded/Unknown,yes,Belly Pain,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
fa67c41a7b5fb9628255b5c07c73c7b9,11,raw_data\BABY CRY\hungry\5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav; raw_data\Baby Crying Sounds\discomfort\195c.wav; raw_data\Baby Crying Sounds\hungry\5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav; raw_data\Dataset\cry\195c.wav; raw_data\donateacry_corpus\hungry\5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav; raw_data_2\Baby Crying Sounds\discomfort\195c.wav; raw_data_2\Baby Crying Sounds\hungry\5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav; raw_data_2\cry\discomfort\195c.wav; raw_data_2\cry\hungry\5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav; raw_data_2\Dataset\cry\195c.wav; raw_data_2\hungry\hungry1 (44).wav,discomfort; hungry; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
fa770b94606a429c0f5e19a5e3486f2a,5,raw_data\Baby Crying Sounds\noise\1-47819-A.ogg; raw_data\Dataset\not_cry\11n.ogg; raw_data_2\Baby Crying Sounds\noise\1-47819-A.ogg; raw_data_2\cry\noise\1-47819-A.ogg; raw_data_2\Dataset\not_cry\11n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
fa788d6b7440d1e7cff8264806dd03e9,6,raw_data\BABY CRY\belly_pain\424c.wav; raw_data\Baby Crying Sounds\belly pain\424c.wav; raw_data\Dataset\cry\424c.wav; raw_data_2\Baby Crying Sounds\belly pain\424c.wav; raw_data_2\cry\belly pain\424c.wav; raw_data_2\Dataset\cry\424c.wav,cry; belly pain; belly_pain,None,Unknown; Belly Pain,no,Excluded/Unknown,yes,Belly Pain,no,no,Excluded/Unknown,yes,Not Hungry,no_conflict
fb2f599e3e1c1866e21d9ebabe8622d1,5,raw_data\Baby Crying Sounds\noise\1-56380-A.ogg; raw_data\Dataset\not_cry\16n.ogg; raw_data_2\Baby Crying Sounds\noise\1-56380-A.ogg; raw_data_2\cry\noise\1-56380-A.ogg; raw_data_2\Dataset\not_cry\16n.ogg,noise; not_cry,None,Exclude,no,Excluded/Unknown,no,Excluded/Unknown,no,no,Excluded/Unknown,no,Excluded/Unknown,exclude
fbb78ad6897a42dc9f4e791212974422,12,raw_data\BABY CRY\cold_hot\43c.wav; raw_data\BABY CRY\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav; raw_data\Baby Crying Sounds\cold_hot\43c.wav; raw_data\Baby Crying Sounds\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav; raw_data\Dataset\cry\43c.wav; raw_data\donateacry_corpus\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav; raw_data_2\Baby Crying Sounds\cold_hot\43c.wav; raw_data_2\Baby Crying Sounds\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav; raw_data_2\cry\cold_hot\43c.wav; raw_data_2\cry\hungry\1259bcad-2308-46fa-9a36-b5d8f359886a-1430143668806-1.7-f-04-hu.wav; raw_data_2\Dataset\cry\43c.wav; raw_data_2\hungry\hungry1 (199).wav,hungry; cold_hot; cry,None; Hungry,Unknown; Hungry; Discomfort,no,Excluded/Unknown,yes,Hungry,yes,no,Excluded/Unknown,yes,Hungry,resolved_by_filename_priority
